psid,pid,study1,dpIssue,dpCondition,newsArticle,collaborationCondition2,pretest1,pretest1ind,collaborationCondition,random,result.score,representativeName,representativeLastName,representativeParty,representativeOppositionParty,representativePartyName,representativeState,representativeDistrict,attack,goodComplete,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15_1,Q15_3,Q15_4,Q15_5,Q16_1,Q16_2,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q17,Q18,Q19,Q20,Q21_1,Q21_2,Q21_3,Q21_4,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q28,Q29,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q32,Q33_1,Q33_2,Q33_3,Q33_4,Q34_1,Q34_2,Q34_3,Q34_4,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44_1,Q44_2,Q44_3,Q44_4,Q44_5,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55_1,Q56,Q57,Q58,Q59,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82_1,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98_1,Q99,Q100,Q101,Q102,Q103_1,Q103_2,Q103_3,Q103_4,Q103_5,Q103_6,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q119,Q120,Q121_1,Q122,Q123,Q124,LocationLatitude,LocationLongitude,LocationAccuracy
kpNgzR0iscHQUa70U_Co1g**,,1,2,1,2,2,1,2,4,4,1,Gerald Connolly,Connolly,D,Republican,Democratic,VA,11,for being too conservative,1,1,1,22,1,9,5,7,2,,1,1,,2,1,98,97,97,98,4,4,5,5,4,5,5,1,1,1,1,9.916,9.916,30.108,1,,1,16.018,16.018,26.02,1,galaxy,1,7.637,13.285,21.319,3,sentense,1,1,0,0,19.929,0,1,1,1,1,,,,,,sgdf,,1,sgdf,1,1,,,,,,,,,1,1,22191,2219,1,1,,4,,,98,1,1,1,15,hgfh,1,,,,1,,,,1,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.64190674,-77.34629822,-1
kpNgzR0iscH-58JybWP3XA**,,2,2,2,2,4,2,1,3,1,,Robert Aderholt,Aderholt,R,Democrat,Republican,AL,4,for being too conservative,1,1,1,10,1,1,6,6,1,,,,1,1,1,83,2,75,82,3,3,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35570,4835,1,,,1,,2,7,5,5,11,9,6,9,Conservative,1,,1,1,4,4,4,0,6,6,6,7,5,5,4,7,5,5,1,1,,1,,2,1,1,1,1,,,1,,,,4,27,10,15,15,33.64360046,-87.82749939,-1
kpNgzR0iscFdVsTsNZapFg**,,2,1,1,2,2,1,1,1,5,,Ronald Kind,Kind,D,Republican,Democratic,WI,3,for being too conservative,1,2,1,3,1,1,3,4,1,,,,2,2,7,81,50,51,72,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,54701,7892,1,1,,,,50,4,4,3,9,,2,12,Neutral ,1,1,,1,4,3,4,0,7,6,6,6,4,4,4,8,7,4,1,1,,1,,2,2,1,1,1,1,,,,,,4,21,11,17,14,44.74569702,-91.51319885,-1
kpNgzR0iscE4-jLcwgp8qQ**,,1,2,3,3,2,3,1,1,3,3,Adam Smith,Smith,D,Republican,Democratic,WA,9,for being too conservative,1,2,1,20,1,2,6,3,3,1,,,,2,7,81,29,29,87,2,2,5,2,4,5,5,1,1,1,1,4.002,4.002,7.795,1,SAFARI,1,2.229,2.229,9.262,1,GALAXY,1,4.199,4.199,8.696,1,LACTOSE,1,1,0,0,17.188,0,1,1,,1,1,,,,,Lack of education and not married at 32.,,1,"If he knows that, I feel bad for him, I wouldn't want him to know, because it's not THAT important, I could've just as well selected him, they were all pretty even or I could've used other criteria such as diversity. For now I selected all married people. ",1,1,,,,,,,,,1,1,98118,8118,1,1,,7,,,37,4,4,3,12,I don't like his support for lifting the debt ceiling. ,1,,,,,,1,,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.54069519,-122.2711945,-1
kpNgzR0iscHrjA5YJ4utfw**,,2,1,2,1,2,3,1,3,5,,Rick Crawford,Crawford,R,Democrat,Republican,AR,1,for being too conservative,1,2,1,42,1,8,2,2,2,,2,2,,2,1,90,69,38,99,5,4,5,3,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,72529,5127,1,,,1,,69,3,2,2,6,8,3,11,"I'm not impressed with his supposed collusion with Democrats. On the other hand, if he can get them to agree to compromise in certain areas, that may not be a bad thing.",1,1,,1,5,5,5,0,6,6,5,7,4,4,4,8,4,4,1,1,1,,,2,1,2,1,1,,,,,,1,4,49,11,15,15,36.37660217,-91.82409668,-1
kpNgzR0iscE3hYgNKF7R8w**,,1,2,3,1,4,1,2,1,3,2,Denny Heck,Heck,D,Republican,Democratic,WA,10,for being too conservative,1,2,1,44,1,2,3,6,1,,,,2,2,1,84,69,79,63,4,3,5,2,1,5,5,1,1,1,1,6.59,6.59,19.49,1,safari,1,3.706,3.706,9.85,1,galaxy,1,0,0,30.018,0,,1,1,0,0,4.366,0,1,,1,1,1,,,,,I didn't choose this person because she has some college and not a degree and because the man will give a diversified group.,,2,Because someone is going to be left out no matter what.,1,1,,,,,,,,,1,1,98444,6868,1,1,,,,4,75,2,2,2,14,He is a good representative.,1,,,,,,1,,6,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.15109253,-122.4492035,-1
kpNgzR0iscENR-RaY-BYoA**,,1,2,1,1,2,2,2,4,5,1,Gregg Harper,Harper,R,Democrat,Republican,MS,3,for being too conservative,1,2,1,38,1,1,2,2,2,,1,2,,2,1,100,100,9,63,3,1,3,3,3,3,5,1,1,1,1,14.353,14.353,28.926,1,safera,1,10.489,10.489,24.06,1,Galaxy,1,0,0,30.038,0,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,1,39661,6106,1,1,,9,,,100,1,1,1,15,I believe Gregg Harper understands the people and their problems in their district. ,1,,,,1,,,,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.29420471,-91.15840149,-1
kpNgzR0iscHomoxvzpbIKg**,,2,1,3,1,3,3,1,1,3,,Keith Ellison,Ellison,D,Republican,Democratic,MN,5,for being too conservative,1,1,1,29,1,9,5,6,1,,,,2,2,1,60,2,70,96,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,55441,5750,1,1,,,,99,1,2,2,4,,2,14,"courageous, level-headed, diligent",1,1,,1,3,4,3,0,7,7,6,7,5,4,5,8,6,5,1,1,1,,,1,3,4,1,1,,,,,1,,5,12,9,13,13,45.03999329,-93.48529816,-1
kpNgzR0iscE91GRiumWMvw**,,2,1,2,2,1,3,1,2,5,,Danny Davis,Davis,D,Republican,Democratic,IL,7,for being too conservative,1,2,7,19,1,4,5,6,1,,,,2,1,6,30,5,61,75,3,3,4,3,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60639,1234,1,,1,,,30,6,5,3,8,8,4,11,"STODGY, GENERAL DISLIKE",1,1,,1,4,3,4,8,7,6,5,6,5,4,4,7,6,5,1,1,,1,,2,2,4,1,1,,,,,1,,3,50,11,15,17,41.92230225,-87.75550079,-1
kpNgzR0iscFUrBxLjimnKg**,,2,1,2,1,3,3,1,2,1,,Tim Griffin,Griffin,R,Democrat,Republican,AR,2,for being too conservative,1,2,1,37,1,1,2,4,1,,,,2,2,1,86,64,76,93,4,3,3,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,72002,1691,1,,1,,,70,2,2,2,6,9,1,14,I think he does a good job for Arkansas,1,,1,1,3,3,3,2,6,6,5,6,6,6,5,7,6,6,1,1,1,,,1,4,4,1,1,,,,,1,,3,53,10,15,15,34.60079956,-92.4910965,-1
kpNgzR0iscHemQB0ZpNIuA**,,1,1,2,3,4,3,1,1,4,2,James Matheson,Matheson,D,Republican,Democratic,UT,4,for being too conservative,1,2,1,50,1,2,5,2,2,,2,2,,2,1,76,59,29,72,5,4,4,4,5,5,5,1,1,1,1,6.468,6.468,14.574,1,safari,1,8.583,8.583,13.113,1,galaxy,1,0,0,30.016,0,,1,1,0,0,22.479,0,1,1,1,,1,,,,,I wanted a variety of opinions,,2,I would have to leave someone else out if it changed,1,1,,,,,,,,,1,1,84088,8548,1,1,,,,4,60,5,2,2,13,He seems to listen to his constituents on most issues but sometimes he ignores them,1,,1,,,,,3,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.60969543,-111.9391022,-1
kpNgzR0iscGYXnSa63YOKQ**,,2,2,1,1,1,3,2,4,5,,Ed Perlmutter,Perlmutter,D,Republican,Democratic,CO,7,for being too conservative,1,2,1,27,1,9,5,3,2,,2,2,,2,1,76,81,37,61,2,1,3,2,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,80001,1001,1,,,,1,67,2,2,2,,,2,13,like his views,1,1,,1,1,1,2,96,8,7,7,4,8,8,8,4,8,8,1,1,1,,,1,3,2,1,1,,,,,,1,2,77,11,17,17,0,0,-1
kpNgzR0iscGkcd5VkoHiIA**,,1,2,1,3,3,2,1,1,5,2,Richard Neal,Neal,D,Republican,Democratic,MA,1,for being too conservative,1,1,1,17,1,2,5,3,1,,,,2,1,2,85,32,39,70,4,4,4,4,4,4,4,1,1,1,1,4.945,4.945,8.826,1,safari,1,3.748,3.748,7.068,1,galaxy,1,3.411,3.411,30.021,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,1,1089,3361,1,1,,,5,,65,3,3,2,13,hes doing a good job,1,,,,1,,,,6,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.10699463,-72.62039948,-1
kpNgzR0iscExrnfemolE_g**,,2,2,1,1,1,2,2,4,3,,Theodore Yoho,Yoho,R,Democrat,Republican,FL,3,for being too conservative,1,2,1,20,1,4,5,2,2,,1,1,,2,7,34,83,15,50,4,2,3,2,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,32091,7101,1,,,,1,95,1,1,1,11,,1,15,Great politican,1,,1,1,3,3,3,49,6,6,6,6,6,6,6,6,6,6,1,1,1,,,2,1,1,1,1,,,,1,,,3,51,11,16,16,28.53829956,-81.3792038,-1
kpNgzR0iscHJiAjWqk4lUw**,,1,1,3,2,4,3,1,1,5,2,Timothy Walberg,Walberg,R,Democrat,Republican,MI,7,for being too conservative,1,2,1,13,1,4,5,4,2,,2,2,,2,1,61,49,29,63,3,3,3,3,3,3,4,1,1,1,1,4.138,7.365,11.437,2,safari,1,5.048,5.048,8.209,1,galaxy,1,2.317,2.317,30.004,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,,,1,1,49271,9865,1,1,,,,4,60,3,3,2,12,I do not know much about his background but I know that he is trying to do a lot for Michigan and all of myneighbors and family support him,1,,,1,,,,5,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.03120422,-84.45490265,-1
kpNgzR0iscEdnpkoqqVmqQ**,,2,1,1,2,4,3,1,3,2,,Peter Welch,Welch,D,Republican,Democratic,VT,At-Large,for being too conservative,1,1,1,40,1,1,3,4,1,,,,2,2,7,72,51,51,29,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5350,9704,1,,,1,,52,4,3,2,6,8,3,12,peter is trying his best - thats all we can ask for,1,,1,1,2,2,2,9,7,7,6,6,6,7,5,7,6,6,1,1,,1,,1,2,2,1,1,,,,,1,,4,43,10,14,15,38,-97,-1
kpNgzR0iscGvHc-mNEDaPA**,,2,1,2,1,3,2,1,2,1,,Cathy McMorris Rodgers,McMorris Rodgers,R,Democrat,Republican,WA,5,for being too conservative,1,1,1,29,1,6,3,4,3,1,,,,1,1,60,5,85,85,4,4,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,99156,9059,1,,1,,,90,1,2,2,6,10,2,14,I feel she is doing a good job and she seems to have a good rapport with the community. ,1,,1,1,3,3,3,48,6,6,6,6,5,4,4,7,6,5,1,1,1,,,1,3,3,1,1,,,1,,,,2,90,12,18,17,38,-97,-1
kpNgzR0iscH7tfF4MIQ_PQ**,,2,1,3,1,2,1,2,1,1,,James Langevin,Langevin,D,Republican,Democratic,RI,2,for being too conservative,1,2,1,30,1,1,4,6,1,,,,2,1,1,80,60,90,75,5,4,4,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2891,1908,1,1,,,,75,2,2,2,7,,7,14,cares about people trying to help keep businesses in the state ,1,,1,1,3,2,2,50,7,7,6,6,6,6,6,8,6,6,1,1,1,,,1,3,3,1,1,1,,,,,,4,40,11,14,15,41.36169434,-71.80239868,-1
kpNgzR0iscFZx7quTlE0BA**,,2,1,1,1,3,3,1,2,5,,Anna Eshoo,Eshoo,D,Republican,Democratic,CA,18,for being too conservative,1,2,4,9,1,9,6,7,1,,,,1,2,1,96,69,97,96,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,95129,5208,1,,1,,,98,1,1,1,1,9,1,15,good lady,1,1,,1,1,5,1,98,4,8,6,8,8,8,7,7,8,7,1,1,1,,,1,5,4,1,1,,,,,1,,1,97,13,19,19,37.33940125,-121.8950043,-1
kpNgzR0iscHvXPNRo_CLzw**,,1,1,2,2,1,2,1,3,1,3,Douglas McIntyre,McIntyre,D,Republican,Democratic,NC,7,for being too conservative,1,1,1,47,1,2,3,3,2,,2,2,,1,2,91,56,20,81,4,3,3,3,4,4,5,1,1,1,1,6.715,6.715,13.15,1,safari,1,5.54,5.54,12.15,1,galaxy,1,17.511,17.511,23.285,1,lactose,1,1,0,0,14.998,0,1,1,,1,1,,,,,lesser degree of education,,2,I feel my choices were good,1,1,,,,,,,,,1,1,28467,2444,1,1,4,,,,50,4,4,3,12,ambiguous,1,,1,,,,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.02450562,-78.29419708,-1
kpNgzR0iscHZy9bSD5_QCg**,,2,1,1,3,3,2,2,2,2,,Michael Doyle,Doyle,D,Republican,Democratic,PA,14,for being too conservative,1,2,1,36,1,1,2,8,1,,,,2,2,1,50,9,50,50,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,15120,2820,1,,1,,,50,4,5,3,6,10,4,12,Neither interested nor not interested.,1,1,,1,3,3,3,22,6,6,6,6,6,6,6,6,6,6,1,1,,,1,2,2,1,1,1,,,1,,,,3,39,11,16,16,40.39480591,-79.9056015,-1
kpNgzR0iscGRqQHXt2369A**,,1,2,3,3,4,3,1,3,5,2,William Cassidy,Cassidy,R,Democrat,Republican,LA,6,for being too conservative,1,1,1,36,1,2,3,5,1,,,,2,1,1,85,65,76,89,4,3,5,4,4,5,5,1,1,1,1,3.991,3.991,11.599,1,safari,1,2.971,2.971,9.984,1,galaxy,1,2.263,2.263,30.012,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,1,70820,8642,1,1,,,,4,78,2,2,2,14,he is ok and as a doctor he understands health issues,1,,,,,,1,,7,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35490417,-91.07679749,-1
kpNgzR0iscFeuGc6_kaFGw**,,1,2,1,2,4,2,2,1,3,0,Alcee Hastings,Hastings,D,Republican,Democratic,FL,20,for being too conservative,1,2,1,7,2,5,4,1,3,2,,,,1,1,46,79,43,74,4,4,2,3,5,1,5,1,1,1,1,2.466,2.466,7.475,1,africa,1,3.243,15.524,16.228,2,lorex,1,0.715,0.715,6.49,1,test,1,1,0,0,1.298,0,1,1,1,1,,,,,,just didnt want to,,2,because its cool,1,1,,,,,,,,,1,1,33068,3306,1,1,,,,4,51,1,1,2,13,its a great company so nice,1,,,,1,,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.18069458,-80.27529907,-1
kpNgzR0iscHvXPNRo_CLzw**,,1,1,1,2,4,1,2,4,5,3,Douglas McIntyre,McIntyre,D,Republican,Democratic,NC,7,for being too conservative,1,1,1,47,1,2,3,4,2,,2,2,,1,2,85,67,31,80,4,3,4,3,4,5,5,1,1,1,1,3.137,3.137,7.974,1,safari,1,2.011,2.011,7.506,1,galaxy,1,1.053,1.053,6.098,1,lactose,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,1,1,28467,2444,1,1,,,,9,50,4,5,3,12,ambiguous,1,1,,,,,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.02450562,-78.29419708,-1
kpNgzR0iscHZxgoY39axHw**,,1,2,3,1,2,2,2,4,1,2,James Moran,Moran,D,Republican,Democratic,VA,8,for being too conservative,1,2,1,14,1,9,6,6,1,,,,2,2,6,50,20,30,50,5,5,5,5,5,5,5,1,1,1,1,2.417,2.417,5.378,1,safari,1,0,0,1.246,0,,1,2.622,2.622,13.026,1,lactose,1,1,0,0,1.769,0,1,1,,1,1,,,,,level of education,,2,I like my selection - would prefer everyone could be included,1,1,,,,,,,,,1,1,22304,1916,1,1,,7,,,40,3,2,2,13,Satisfactory job,1,,,,,,1,,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.81149292,-77.12850189,-1
kpNgzR0iscG5UoiDRdWYMg**,,2,1,1,2,2,3,1,4,5,,Diana DeGette,DeGette,D,Republican,Democratic,CO,1,for being too conservative,1,1,1,49,1,4,4,2,2,,2,2,,2,6,88,70,37,21,3,1,4,2,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,80232,4926,1,,,,1,19,7,5,3,3,,5,13,Useless Democrat.,1,,1,1,3,2,4,0,6,6,5,7,5,6,5,6,5,5,1,1,,1,,1,2,2,1,1,,,,,,1,1,81,12,17,18,39.73919678,-104.9847031,-1
kpNgzR0iscHoQ2cqLY8wUQ**,,2,1,2,3,2,3,1,4,4,,Jon Runyan,Runyan,R,Democrat,Republican,NJ,3,for being too conservative,1,2,1,42,1,9,2,4,1,,,,2,2,1,73,19,50,66,5,2,3,2,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7731,539,1,,,,1,19,4,5,3,6,,4,12,I don't know  who he is,1,1,,1,3,3,3,41,6,6,6,6,6,6,6,6,6,6,1,1,,,1,2,2,1,1,1,,,,,1,,3,28,11,16,16,40.07209778,-74.20690155,-1
kpNgzR0iscE9hq8-MYem_Q**,,1,2,1,1,3,2,2,2,3,2,Elijah Cummings,Cummings,D,Republican,Democratic,MD,7,for being too conservative,1,2,1,5,1,9,5,6,1,,,,1,1,1,83,11,77,42,5,5,5,5,5,4,5,1,1,1,1,6.373,6.373,8.924,1,safari,1,2.206,2.206,4.193,1,galaxy,1,17.035,17.035,19.835,1,?,1,1,0,0,1.966,0,1,,,,,1,1,,1,,She seems educated,2,The seem educated,1,1,,,,,,,,,1,1,21217,4132,1,1,,,5,,79,1,2,2,14,He is a good suporter of morals.,1,,,,1,,,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.29519653,-76.62310028,-1
kpNgzR0iscF9bAg_jx9jQw**,,2,2,2,2,2,2,1,4,1,,Michael Burgess,Burgess,R,Democrat,Republican,TX,26,for being too conservative,1,2,1,10,2,9,5,1,2,,1,1,,2,1,34,78,69,95,3,3,3,3,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,76137,7613,1,,,,1,96,1,1,1,11,,1,15,great leader,1,,1,1,3,1,2,83,4,7,4,6,6,7,7,,4,5,1,1,,1,,1,5,4,1,1,,,,1,,,1,92,13,17,18,32.81509399,-97.17340088,-1
kpNgzR0iscEMVWki7BoBWA**,,2,1,3,3,1,1,1,3,5,,Louis Barletta,Barletta,R,Democrat,Republican,PA,11,for being too conservative,1,1,1,3,2,4,5,1,2,,1,1,,2,1,90,95,91,87,5,4,5,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18705,1870,1,,,1,,100,1,1,1,11,6,1,9,I think he is ok.,1,1,,1,1,1,1,100,4,4,8,8,8,8,8,8,7,7,1,1,,,1,1,5,4,1,1,,1,,,,,1,98,13,19,19,41.38499451,-75.64610291,-1
kpNgzR0iscFmS_N_siG_tA**,,1,1,2,1,2,3,2,4,5,2,Luis Gutierrez,Gutierrez,D,Republican,Democratic,IL,4,for being too conservative,1,2,1,14,1,9,6,7,1,,,,1,2,6,89,10,70,56,3,3,3,3,3,3,3,1,1,1,1,2.508,2.508,30.003,1,?,1,2.063,2.063,6.214,1,galaxy,1,1.853,1.853,21.886,1,LACTOSE,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,1,60647,1219,1,1,,7,,,65,2,1,2,12,neutral - he's in a safe district,1,,1,,,,,7,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.92059326,-87.7016983,-1
kpNgzR0iscE3x1q_Le4uSw**,,2,1,3,1,3,3,1,1,5,,Robert Hurt,Hurt,R,Democrat,Republican,VA,5,for being too conservative,1,2,2,41,1,1,3,7,1,,,,1,1,7,49,7,100,48,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,24541,2507,1,1,,,,49,7,5,3,10,,4,12,"I do not know him or his job to have any feelings for him, good, bad or indifferent.",1,1,,1,3,3,3,40,7,6,6,6,4,5,4,7,5,4,1,1,1,,,1,3,2,1,1,,,,,1,,3,0,10,14,14,36.61839294,-79.53720093,-1
kpNgzR0iscEDy6o3a6HxEQ**,,1,2,3,3,4,2,2,1,5,2,,,,Republican,,,,for being too conservative,1,2,1,14,1,7,5,4,2,,2,1,,2,1,68,76,64,45,4,4,4,4,4,4,4,1,1,1,1,15.798,15.798,26.032,1,safari,1,2.787,2.787,8.396,1,galaxy,1,2.708,4.221,26.909,2,i dont know,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,1,63935,7111,1,1,,,,9,51,3,2,2,13,ok,1,,,,,,1,,7,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.25180054,-92.36769867,-1
kpNgzR0iscG5UoiDRdWYMg**,,1,1,1,1,1,1,1,2,4,0,Ed Perlmutter,Perlmutter,D,Republican,Democratic,CO,7,for being too conservative,1,1,1,49,1,4,4,3,2,,2,,,2,6,81,65,24,36,3,1,4,2,2,5,4,1,1,1,1,0,0,26.416,0,,1,0,0,12.804,0,,1,0,0,11.96,0,,1,1,0,0,14.552,0,1,1,1,1,,,,,,Democrat,,2,,1,1,,,,,,,,,1,1,80232,4926,1,1,5,,,,21,7,5,4,10,Too liberal,1,1,,,,,,5,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.73919678,-104.9847031,-1
kpNgzR0iscGrxplTBPZjhA**,,1,2,2,2,1,2,1,4,4,1,Rob Bishop,Bishop,R,Democrat,Republican,UT,1,for being too conservative,1,1,1,38,1,1,3,6,1,,,,2,1,1,95,8,100,50,3,3,3,3,3,3,3,1,1,1,1,4.78,28.638,30.035,3,,1,4.038,4.038,9.381,1,GALAXY,1,2.051,2.051,30.023,1,,1,1,0,0,1.729,0,1,1,1,,1,,,,,I DONT LIKE REUBLICANS,,2,THAT PLAYER IS REPUBLICAN,1,1,,,,,,,,,1,1,84341,8434,1,1,9,,,,5,4,5,3,12,I AM NOT SURE IF HE IS DEMOCRAT OR REPUBLICAN,1,,,,,1,,,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.76080322,-111.891098,-1
kpNgzR0iscE3cngurNXVUg**,,2,1,3,1,4,1,1,4,1,,Stephen Fincher,Fincher,R,Democrat,Republican,TN,8,for being too conservative,1,2,1,45,1,3,6,6,1,,,,1,1,1,80,49,92,89,5,4,4,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,38237,3518,1,,,,1,20,7,4,4,11,,6,10,"I feel he does not represent TN Congressional District 8 according to his constituents opinions or desires. He was not forthcoming during his first campaign with regard to his personal finances and banking affiliations. Mr. Fincher has benefited significantly from farm subsidies but does not support government assistant of low income individuals, the elderly or student loans. I feel he is very two-faced.",1,,1,1,2,2,2,80,7,7,7,6,6,5,7,8,7,6,1,1,1,,,2,2,2,1,1,1,,,,,,4,40,10,14,14,36.38380432,-88.83190155,-1
